VENDOR,P-NO,P-NAME,PO-NO,DUE,PLACE,PRICE,QTY,RCV,REMAIN,LAST_RCV,EX-LOT,ISSUE,STS,DOC_NO,UNIT WEIGHT,DUE-TIME,PRIVILEDGE
TRT,16164-0012,CANISTER,RF4559,12/25/2018,G1S,127.43,360,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RF4560,12/26/2018,G1S,127.43,270,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RF4561,12/27/2018,G1S,127.43,390,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RF4562,12/28/2018,G1S,127.43,300,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.236,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5043,12/17/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5044,12/18/2018,G1S,26.6,196,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5045,12/19/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0941,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5046,12/20/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5047,12/21/2018,G1S,26.6,140,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5048,12/22/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5049,12/24/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5050,12/25/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5051,12/26/2018,G1S,26.6,168,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5052,12/27/2018,G1S,26.6,196,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RG5053,12/28/2018,G1S,26.6,196,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.049,08:00-09:00,FREEZONE
TRT,52010-1053  KMT,ELEMENT-OIL-FILTER,RG5544,12/18/2018,G1S,34.55,100,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0375,08:00-09:00,FREEZONE
TRT,52010-1053  KMT,ELEMENT-OIL-FILTER,RG5545,12/24/2018,G1S,34.55,100,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0375,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RH3045,12/19/2018,G1S,3,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RH3046,12/21/2018,G1S,3,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RH3047,12/24/2018,G1S,3,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RH3048,12/26/2018,G1S,3,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.0005,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RH3715,12/20/2018,G1S,2.25,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RH3716,12/21/2018,G1S,2.25,100,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RH3717,12/24/2018,G1S,2.25,200,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RH3718,12/25/2018,G1S,2.25,100,0,0,00/00/0000,,11/29/2018,P,1901-R0942,0.004,08:00-09:00,FREEZONE
